2024-04-23 11:39:16: 479317833.3333333
2024-04-23 11:39:17: 479393866.6666667
2024-04-23 11:46:41: 500489966.6666667
2024-04-23 14:20:35: 142850666.66666666
2024-04-23 14:21:17: 145024233.33333334
2024-04-23 14:21:23: 145340466.66666666
2024-04-23 14:21:25: 145488600.0
2024-04-23 14:21:26: 145488600.0
2024-04-23 14:22:20: 148012900.0
2024-04-23 14:23:21: 98519750.0
