2024-04-23 11:39:16: 473825733.3333333
2024-04-23 11:39:17: 473887166.6666667
2024-04-23 11:46:41: 494662166.6666667
2024-04-23 14:20:35: 131051566.66666667
2024-04-23 14:21:17: 133230333.33333333
2024-04-23 14:21:23: 133541300.0
2024-04-23 14:21:25: 133693766.66666667
2024-04-23 14:21:26: 133766766.66666667
2024-04-23 14:22:20: 136155533.33333334
2024-04-23 14:23:21: 91889250.0
