2024-04-23 11:39:16: 491673433.3333333
2024-04-23 11:39:17: 491749766.6666667
2024-04-23 11:46:41: 513090233.3333333
2024-04-23 14:20:35: 126938533.33333333
2024-04-23 14:21:17: 129169566.66666667
2024-04-23 14:21:23: 129404600.0
2024-04-23 14:21:25: 129559400.0
2024-04-23 14:21:26: 129637833.33333333
2024-04-23 14:22:20: 132389833.33333333
2024-04-23 14:23:21: 92218333.33333333
