2024-04-23 11:39:16: 477792100.0
2024-04-23 11:39:17: 477870100.0
2024-04-23 11:46:41: 498866200.0
2024-04-23 14:20:35: 132497833.33333333
2024-04-23 14:21:17: 134905566.66666666
2024-04-23 14:21:23: 135114700.0
2024-04-23 14:21:25: 135248266.66666666
2024-04-23 14:21:26: 135314200.0
2024-04-23 14:22:20: 137650266.66666666
2024-04-23 14:23:21: 95983444.44444445
