2024-04-23 11:39:16: 475285766.6666667
2024-04-23 11:39:17: 475357733.3333333
2024-04-23 11:46:41: 496230166.6666667
2024-04-23 14:20:35: 121588500.0
2024-04-23 14:21:17: 123747200.0
2024-04-23 14:21:23: 123973633.33333333
2024-04-23 14:21:25: 124118100.0
2024-04-23 14:21:26: 124189600.0
2024-04-23 14:22:20: 126613000.0
2024-04-23 14:23:21: 97505375.0
