2024-04-23 11:39:16: 472387066.6666667
2024-04-23 11:39:17: 472387066.6666667
2024-04-23 11:46:41: 493696666.6666667
2024-04-23 14:20:35: 120402900.0
2024-04-23 14:21:17: 122339166.66666667
2024-04-23 14:21:23: 122753600.0
2024-04-23 14:21:25: 122833266.66666667
2024-04-23 14:21:26: 122915233.33333333
2024-04-23 14:22:20: 125558333.33333333
2024-04-23 14:23:21: 100790666.66666667
